name_code,kingdom,kingdom_c,phylum,phylum_c,class,class_c,order,order_c,family,family_c,genus,genus_c,name,species,infraspecies_marker,infraspecies,infraspecies2_marker,infraspecies2,author,author2,common_name_c,is_alien,is_invasive,is_cultivated,is_endemic,cites_code,iucn_code,coa_code
203037,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Alysicarpus,,Alysicarpus ovalifolius,ovalifolius,,,,,(Schumach.) J. Léonard,,圓葉煉莢豆,1,0,0,,,,
203038,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Alysicarpus,,Alysicarpus rugosus,rugosus,,,,,(Willd.) DC.,,皺果煉莢豆,1,0,0,,,,
443085,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Amandava,,Amandava amandava,amandava,,,,,"Linnaeus,1758",,紅梅花雀,1,0,1,,,LC,
418370,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus caudatus,caudatus,,,,,L.,,尾穗莧,1,0,0,,,,
400936,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus dubius,dubius,,,,,Mart. ex Thell.,,假刺莧,1,0,0,,,,
442513,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus inamoenus,inamoenus,,,,,Willd.,,莧菜,1,0,1,,,,
202673,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus lividus,lividus,,,,,L.,,凹葉野莧菜;凹頭莧,1,0,0,,,,
202674,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus patulus,patulus,,,,,Bertol.,,青莧;綠穗莧,1,0,0,,,,
417617,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus retroflexus,retroflexus,,,,,L.,,反刺莧,1,0,0,,,,
202675,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus spinosus,spinosus,,,,,L.,,刺莧,1,0,0,,,,
418106,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus tricolor,tricolor,,,,,L.,,雁來紅;莧菜,1,0,1,,,,
202676,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Amaranthaceae,莧科,Amaranthus,,Amaranthus viridis,viridis,,,,,L.,,野莧菜,1,0,0,,,,
441778,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Amaryllidaceae,石蒜科,Amaryllis,,Amaryllis bellodonna,bellodonna,,,,,L.,,野挺花,1,0,1,,,,
443230,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Agriolimacidae,野蛞蝓科,Ambigolimax,,Ambigolimax valentianus,valentianus,,,,,"(A. Férussac, 1822)",,瓦倫西亞列蛞蝓,1,0,0,,,,
441493,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Amborellales,無油樟目,Amborellaceae,無油樟科,Amborella,,Amborella trichopoda,trichopoda,,,,,Baill.,,無油樟,1,0,1,,,LC,
442327,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Lythraceae,千屈菜科,Ammannia,,Ammannia arenria,arenria,,,,,H.B.K.,,耳基水莧,1,0,1,,,,
418355,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Lythraceae,千屈菜科,Ammannia,,Ammannia auriculata,auriculata,,,,,Willd.,,耳葉水莧菜,1,0,0,,,LC,
203730,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Lythraceae,千屈菜科,Ammannia,,Ammannia coccinea,coccinea,,,,,Rottb.,,長葉水莧菜,1,0,0,,,,
441940,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Zingiberaceae,薑科,Amomum,,Amomum amarum,amarum,,,,,Lour.,,益智子,1,0,1,,,,
441941,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Zingiberaceae,薑科,Amomum,,Amomum cardamomum,cardamomum,,,,,L.,,白荳蔻,1,0,1,,,,
441942,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Zingiberaceae,薑科,Amomum,,Amomum xanthioides,xanthioides,,,,,Wall.,,縮砂蔤,1,0,1,,,,
430515,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Amorpha,,Amorpha fruticosa,fruticosa,,,,,L.,,紫穗槐,1,0,0,,,,
433769,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Amorphophallus,,Amorphophallus konjac,konjac,,,,,K. Koch ex Matsum. &amp; Hayata,,蒟蒻;魔芋,1,0,0,,,,
201134,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Amorphophallus,,Amorphophallus paeoniifolius,paeoniifolius,,,,,(Dennst.) Nicolson,,疣柄魔芋;南天星;巨花蒟蒻;雷公銃,1,0,0,,,LC,
400458,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Trombidiformes,絨蟎目,Tetranychidae,葉蟎科,Amphitetranychus,,Amphitetranychus viennensis,viennensis,,,,,"(Zacher, 1920)",,橫紋葉蟎;山楂葉蟎,1,0,0,,,,
432994,Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Mithracidae,寶石蟹科,Amphithrax,,Amphithrax armatus,armatus,,,,,"(Saussure, 1853)",,,1,0,0,,,,
402671,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas aspergillum,aspergillum,,,,,"(Perrier, 1872)",,參狀遠環蚓,1,0,0,,,,
402678,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas corticis,corticis,,,,,"(Kinberg, 1867)",,皮質遠環蚓,1,0,0,,,,
402681,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas gracilis,gracilis,,,,,"(Kinberg, 1867)",,優雅遠環蚓;纖細遠環蚓,1,0,0,,,,
402683,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas hupeiensis,hupeiensis,,,,,"(Michaelsen, 1895)",,湖北遠環蚓,1,0,0,,,,
402684,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas incongruus,incongruus,,,,,"(Chen, 1933)",,異駢遠環蚓,1,0,0,,,,
402687,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas minimus,minimus,,,,,"(Horst, 1893)",,微小遠環蚓,1,0,0,,,,
402688,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas morrisi,morrisi,,,,,"(Beddard, 1892)",,毛利遠環蚓,1,0,0,,,,
402689,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas papilio papilio,papilio,subsp.,papilio,,,"(Gates, 1930)",,蝴蝶遠環蚓,1,0,0,,,,
402690,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas papulosus,papulosus,,,,,"(Rosa, 1896)",,丘疹遠環蚓,1,0,0,,,LC,
402693,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas robustus,robustus,,,,,"(Perrier, 1872)",,壯偉遠環蚓,1,0,0,,,,
402694,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas rockefelleri,rockefelleri,,,,,"(Chen, 1933)",,洛克斐勒遠環蚓,1,0,0,,,,
402698,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Megascolecidae,巨蚓科,Amynthas,,Amynthas taipeiensis,taipeiensis,,,,,"(Tsai, 1964)",,臺北遠環蚓;台北遠環蚓,1,0,0,,,,
442396,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Sapindales,無患子目,Anacardiaceae,漆樹科,Anacardium,,Anacardium occidentala,occidentala,,,,,L.,,腰果,1,0,1,,,,
418010,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Arcida,魁蛤目,Arcidae,魁蛤科,Anadara,,Anadara trapezia,trapezia,,,,,(Deshayes 1840),,梯形毛蚶,1,0,0,,,,
429311,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Anadenidae,高山蛞蝓科,Anadeninus,,Anadeninus parvipenis,parvipenis,,,,,"Wiktor, Chen &amp; Wu, 2000",,等陽高山蛞蝓,1,0,0,,,,
418213,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Ananas,,Ananas comosus,comosus,,,,,L. Merr.,,鳳梨,1,0,0,,,,
425346,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Ananas,,Ananas comosus Variegatusa,comosus,cv.,Variegatusa,,,,,金邊鳳梨,1,0,0,,,,
442797,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Boraginales,紫草目,Boraginaceae,紫草科,Anchusa,,Anchusa capensis,capensis,,,,,Thunb.,,非洲勿忘草,1,0,1,,,,
417856,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Acanthaceae,爵床科,Andrographis,,Andrographis paniculata,paniculata,,,,,(Burm. f.) Wall.,,穿心蓮,1,0,0,,,,
417763,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Asparagaceae,天門冬科,Anemarrhena,,Anemarrhena asphodeloides,asphodeloides,,,,,Bunge,,知母,1,0,1,,,,
442004,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Ranunculales,毛茛目,Ranunculaceae,毛茛科,Anemone,,Anemone coronaria,coronaria,,,,,L.,,紅花白頭翁,1,0,1,,,,
443016,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Anethum,,Anethum graveolens,graveolens,,,,,L.,,蒔蘿,1,0,1,,,,
443012,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Angelica,,Angelica acutiloba,acutiloba,,,,,(Siebold &amp; Zucc.) Kitagawa,,日本當歸,1,0,1,,,,
434965,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Angelica,,Angelica keiskei,keiskei,,,,,Koidz.,,明日葉,1,0,0,,,,
443013,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Angelica,,Angelica pubescens,pubescens,,,,,Maxim.,,毛當歸,1,0,1,,,,
417619,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Plantaginaceae,車前科,Angelonia,,Angelonia salicariifolia,salicariifolia,,,,,Bonpl.,,天使花,1,0,1,,,,
441668,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Angraecum,,Angraecum eburneum,eburneum,,,,,Bory,,大慧星蘭,1,0,1,,,,
441535,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona cherimola,cherimola,,,,,Mill.,,祕魯番荔枝,1,0,1,,,LC,
418147,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona glabra,glabra,,,,,L.,,圓滑番荔枝,1,0,1,,,LC,
417568,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona montana,montana,,,,,Macfad.,,山刺番荔枝,1,0,1,,,LC,
417734,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona muricata,muricata,,,,,L.,,刺番荔枝,1,0,1,,,LC,
417668,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona reticulata,reticulata,,,,,L.,,牛心梨,1,0,1,,,LC,
418078,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Annonaceae,番荔枝科,Annona,,Annona squamosa,squamosa,,,,,L.,,番荔枝;釋迦,1,0,0,,,LC,
427747,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Malvaceae,錦葵科,Anoda,,Anoda cristata,cristata,,,,,(L.) Schltdl.,,冠萼蔓錦葵,1,0,0,,,,
202685,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Basellaceae,落葵科,Anredera,,Anredera cordifolia,cordifolia,,,,,(Ten.) Steenis,,洋落葵;川七;落葵薯;馬德拉藤;藤三七,1,0,0,,,,
443740,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Anseriformes,雁形目,Anatidae,雁鴨科,Anser,,Anser anser domesticus,anser,,domesticus,,,"Linnaeus, 1758",,家鵝,1,0,1,,,,
418319,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asterales,菊目,Asteraceae,菊科,Anthemis,,Anthemis nobilis,nobilis,,,,,L.,,羅馬洋甘菊,1,0,1,,,,
442756,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Rubiaceae,茜草科,Anthocephalus,,Anthocephalus chinensis,chinensis,,,,,(Lam.) A.Rich. ex Walp.,,卡鄧伯木;黃梁木;團花,1,0,1,,,,
201395,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Poaceae,禾本科,Anthoxanthum,,Anthoxanthum odoratum,odoratum,,,,,L.,,香黃花茅;黃花茅,1,0,0,,,,
441296,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Anthriscus,,Anthriscus caucalis,caucalis,,,,,M.Bieb.,,鈎毛峨參,1,0,0,,,,
443018,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Anthriscus,,Anthriscus sylvestris,sylvestris,,,,,(L.) Hoffm,,峨參,1,0,1,,,,
417766,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium andraeanum,andraeanum,,,,,Linden,,花燭;火鶴花,1,0,1,,,,
441555,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium crystallinum,crystallinum,,,,,Lindl.,,水晶花燭,1,0,1,,,,
441561,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium ferrierense,ferrierense,,,,,hort. ex Bergm.,,直穗花燭,1,0,1,,,,
418086,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium magnificum,magnificum,,,,,Linden,,絨葉花燭,1,0,1,,,NT,
441562,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium mariae,mariae,,,,,hort.,,美苞花燭,1,0,1,,,,
441556,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium pedatoradiatum,pedatoradiatum,,,,,Schott,,掌葉花燭,1,0,1,,,,
441557,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium scherzerianum,scherzerianum,,,,,Schott,,火鶴花,1,0,1,,,,
441558,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium subsignatum,subsignatum,,,,,Schott,,飛鳶花燭,1,0,1,,,,
441559,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium variabile,variabile,,,,,Kunth,,裂葉花燭,1,0,1,,,,
441560,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Araceae,天南星科,Anthurium,,Anthurium warocqueanum,warocqueanum,,,,,Moore,,長葉花燭,1,0,1,,,,
203877,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Polygonaceae,蓼科,Antigonon,,Antigonon leptopus,leptopus,,,,,Hook. &amp; Arn.,,珊瑚藤,1,0,0,,,,
433702,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Plantaginaceae,車前科,Antirrhinum,,Antirrhinum majus,majus,,,,,L.,,金魚草,1,0,1,,,,
433276,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Plantaginaceae,車前科,Antirrhinum,,Antirrhinum orontium,orontium,,,,,L.,,小金魚草,1,0,0,,,,
442863,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Acanthaceae,爵床科,Aphelandra,,Aphelandra sinclairiana,sinclairiana,,,,,Nees,,珊瑚塔,1,0,1,,,,
442864,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Acanthaceae,爵床科,Aphelandra,,Aphelandra squarrosa,squarrosa,,,,,Nees,,金脈單藥花,1,0,1,,,,
433792,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Apium,,Apium graveolens,graveolens,,,,,L.,,芹菜,1,0,0,,,LC,
443015,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Apiales,繖形目,Apiaceae,繖形科,Apium,,Apium petroselinum,petroselinum,,,,,L.,,美國香菜,1,0,1,,,,
442624,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Aporocactus,,Aporocactus flagelliformis,flagelliformis,,,,,(L.) Lem.,,倒吊仙人鞭,1,0,1,,,,
402663,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Lumbricidae,正蚓科,Aporrectodea,,Aporrectodea caliginosa,caliginosa,,,,,"(Savigny, 1826)",,暗色阿波蚓,1,0,0,,,,
402664,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Lumbricidae,正蚓科,Aporrectodea,,Aporrectodea trapezoides,trapezoides,,,,,"(Dugès, 1828)",,梯形阿波蚓,1,0,0,,,,
433278,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Aizoaceae,番杏科,Aptenia,,Aptenia cordifolia,cordifolia,,,,,(L. f.) Schwantes,,花蔓草,1,0,1,,,,
442462,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Thymelaeaceae,瑞香科,Aquilaria,,Aquilaria agallocha,agallocha,,,,,Roxb.,,印度沉香,1,0,1,,,,
442463,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Thymelaeaceae,瑞香科,Aquilaria,,Aquilaria malaccensis,malaccensis,,,,,Lam.,,沉香樹,1,0,1,,,CR,
442005,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Ranunculales,毛茛目,Ranunculaceae,毛茛科,Aquilegia,,Aquilegia canadensis,canadensis,,,,,L.,,山羊七,1,0,1,,,,
417958,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Psittaciformes,鸚形目,Psittacidae,鸚鵡科,Ara,,Ara ararauna,ararauna,,,,,"(Linnaeus, 1758)",,琉璃金剛鸚鵡;藍黃金剛鸚鵡,1,0,1,,,LC,II
442473,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Brassicales,十字花目,Brassicaceae,十字花科,Arabidopsis,,Arabidopsis thaliana,thaliana,,,,,(L.) Heynh.,,阿拉伯芥,1,0,1,,,,
442474,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Brassicales,十字花目,Brassicaceae,十字花科,Arabis,,Arabis hirsuta,hirsuta,,,,,(L.) Scop.,,硬毛南芥,1,0,1,,,,
442475,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Brassicales,十字花目,Brassicaceae,十字花科,Arabis,,Arabis pendula,pendula,,,,,L.,,垂果南芥,1,0,1,,,,
418230,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Arachis,,Arachis duranensis,duranensis,,,,,Krapov. &amp; W.C. Greg.,,蔓花生,1,0,0,,,,
418389,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Arachis,,Arachis glabrata,glabrata,,,,,Benth.,,多年生花生,1,0,1,,,,
203043,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Arachis,,Arachis hypogaea,hypogaea,,,,,L.,,落花生;長生果;土豆,1,0,0,,,,
443086,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Psittaciformes,鸚形目,Psittacidae,鸚鵡科,Aratinga,,Aratinga solstitialis,solstitialis,,,,,"Linnaeus, 1758",,太陽鸚鵡,1,0,1,,,EN,
441457,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria angustifolia,angustifolia,,,,,(Bert.) Ktze.,,巴西南洋杉,1,0,1,,,CR,
441458,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria araucana,araucana,,,,,(Molina) Koch,,智利南洋杉,1,0,1,,,EN,
433638,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria bidwillii,bidwillii,,,,,Hook.,,廣葉南洋杉;大葉南洋杉,1,0,1,,,LC,
445783,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria columnaris,columnaris,,,,,(G.Forst.) Hook.,,小葉南洋杉,1,0,1,,,,
441459,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria cookii,cookii,,,,,R.Br.,,古氏南洋杉,1,0,1,,,,
433639,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria cunninghamii,cunninghamii,,,,,Aiton ex D. Don,,肯氏南洋杉,1,0,1,,,LC,
441460,Plantae,植物界,Tracheophyta,維管束植物門,Pinopsida,松綱,Araucariales,南洋杉目,Araucariaceae,南洋杉科,Araucaria,,Araucaria heterophylla,heterophylla,,,,,(Salisb.) Franco,,異葉南洋杉;南洋杉,1,0,1,,,VU,
